ID,Email,Stock,Quantity,Price,Intention,Status,Date
996,wsViRljo9l@gmail.com,HSBC,43,557,SELL,FULLY FILLED,2022-01-18
163,NomfYjobkb@gmail.com,AZN,29,885,SELL,PARTIALLY FILLED,2022-01-16
246,Jut4YwA8LX@gmail.com,MA,12,594,SELL,PARTIALLY FILLED,2022-01-12
358,KGLG79vajE@gmail.com,NVDA,28,759,SELL,PARTIALLY FILLED,2022-01-19
750,OcLnsrq1e5@gmail.com,AZN,25,539,BUY,FULLY FILLED,2022-01-28
557,nmcygo7r8Q@gmail.com,PFE,81,842,SELL,FULLY FILLED,2022-01-06
253,H304y17vhB@gmail.com,TSLA,7,515,SELL,FULLY FILLED,2022-01-28
832,D3CBt6MAMG@gmail.com,TSLA,80,729,BUY,FULLY FILLED,2022-01-25
25,oVBmJBfpxc@gmail.com,UPS,79,729,SELL,FULLY FILLED,2022-01-02
330,mark@gmail.com,TSM,91,996,SELL,PARTIALLY FILLED,2022-01-13
450,YvPcku7RR2@gmail.com,MA,57,851,SELL,PARTIALLY FILLED,2022-01-16
721,BiP7SjLdY3@gmail.com,AZN,93,808,SELL,PARTIALLY FILLED,2022-01-08
641,Bm9PJCg1zn@gmail.com,DIS,55,627,BUY,AVAILABLE,2022-01-05
8,Sl9CtqfPsS@gmail.com,AMZN,52,646,BUY,PARTIALLY FILLED,2022-01-02
444,Tc15bsfyG0@gmail.com,BABA,90,706,BUY,FULLY FILLED,2022-01-16
413,UrBE1yjEeG@gmail.com,PFE,72,826,SELL,AVAILABLE,2022-01-26
458,kPVn7GVZSC@gmail.com,JNJ,75,730,BUY,PARTIALLY FILLED,2022-01-21
111,9hVeXbuJw6@gmail.com,JPM,55,715,SELL,PARTIALLY FILLED,2022-01-13
499,OPXZHFsfph@gmail.com,BAC,99,752,SELL,AVAILABLE,2022-01-01
898,HIBZmO3zXD@gmail.com,AAPL,67,728,SELL,AVAILABLE,2022-01-21
668,8p6WNkhAoL@gmail.com,BABA,18,579,BUY,AVAILABLE,2022-01-27
648,CpFeAeXEqz@gmail.com,AZN,28,569,BUY,FULLY FILLED,2022-01-03
665,LHIwurGelI@gmail.com,TSLA,1,725,BUY,PARTIALLY FILLED,2022-01-17
208,aamUogEBlU@gmail.com,AZN,49,589,SELL,FULLY FILLED,2022-01-05
222,Anita@gmail.com,TM,67,784,BUY,AVAILABLE,2022-01-02
64,jC8AgrlpoW@gmail.com,ADBE,1,592,SELL,AVAILABLE,2022-01-21
406,aamUogEBlU@gmail.com,TSM,35,745,SELL,FULLY FILLED,2022-01-11
46,tiR0NsUNOK@gmail.com,TM,45,969,BUY,AVAILABLE,2022-01-18
388,LhraDajNuu@gmail.com,ADBE,22,667,BUY,FULLY FILLED,2022-01-15
635,gKfzogXMHJ@gmail.com,DIS,86,978,BUY,PARTIALLY FILLED,2022-01-13
185,ufKOJjyBLI@gmail.com,TSLA,7,795,SELL,FULLY FILLED,2022-01-16
569,DsQT2okBJl@gmail.com,HSBC,95,519,BUY,FULLY FILLED,2022-01-24
822,6SbPyhOOd0@gmail.com,TSLA,25,901,SELL,PARTIALLY FILLED,2022-01-31
902,0neYZHpsKz@gmail.com,HSBC,52,830,SELL,PARTIALLY FILLED,2022-01-29
986,TvBmKwAlzh@gmail.com,BAC,58,719,SELL,AVAILABLE,2022-01-09
786,TWi6j8pp4k@gmail.com,COST,7,721,BUY,AVAILABLE,2022-01-31
620,Jp4OTd7oWG@gmail.com,AAPL,17,968,BUY,AVAILABLE,2022-01-11
461,7KqEs2K905@gmail.com,BABA,55,570,BUY,PARTIALLY FILLED,2022-01-19
42,XTKwbVRKB3@gmail.com,PEP,37,781,SELL,FULLY FILLED,2022-01-03
115,8LdTczz6in@gmail.com,DIS,44,998,SELL,FULLY FILLED,2022-01-21
432,LhraDajNuu@gmail.com,PEP,45,860,BUY,FULLY FILLED,2022-01-29
297,dZDN4lDeEh@gmail.com,PFE,15,955,BUY,AVAILABLE,2022-01-19
864,YPqOmIwKM7@gmail.com,TM,65,831,SELL,PARTIALLY FILLED,2022-01-13
420,I05sAbHhFw@gmail.com,FB,14,684,SELL,PARTIALLY FILLED,2022-01-21
845,xQPs3WbWkh@gmail.com,HSBC,94,502,SELL,AVAILABLE,2022-01-27
409,LhraDajNuu@gmail.com,UNH,6,637,BUY,PARTIALLY FILLED,2022-01-13
751,qukkDq0ie6@gmail.com,FB,65,592,SELL,FULLY FILLED,2022-01-17
161,yLBNjhACI2@gmail.com,TSLA,73,715,BUY,AVAILABLE,2022-01-30
363,TEZlk9ljaO@gmail.com,UPS,94,568,BUY,PARTIALLY FILLED,2022-01-29
38,B1XfK2f0df@gmail.com,NVDA,99,566,SELL,AVAILABLE,2022-01-31
837,27PBpvUkdu@gmail.com,JPM,17,976,SELL,FULLY FILLED,2022-01-25
200,HrzZiDMbZz@gmail.com,ORCL,2,559,BUY,FULLY FILLED,2022-01-01
425,f61AmW612I@gmail.com,MSFT,10,536,SELL,AVAILABLE,2022-01-13
723,LQf0gRbK7L@gmail.com,BABA,79,968,BUY,FULLY FILLED,2022-01-05
14,UasjVjmZ6e@gmail.com,ADBE,74,894,SELL,PARTIALLY FILLED,2022-01-31
114,L9EDMCmbcS@gmail.com,INTC,81,620,BUY,FULLY FILLED,2022-01-29
697,5qOF3qRmvN@gmail.com,BABA,58,914,SELL,FULLY FILLED,2022-01-07
354,huS58GC1IS@gmail.com,UNH,68,503,SELL,AVAILABLE,2022-01-02
262,9Feztj6xPM@gmail.com,BABA,44,888,SELL,FULLY FILLED,2022-01-15
430,yLBNjhACI2@gmail.com,TSLA,96,761,SELL,FULLY FILLED,2022-01-15
888,VSnhYxp7RE@gmail.com,TSM,32,521,BUY,PARTIALLY FILLED,2022-01-10
869,rI2Qyy8mLM@gmail.com,AAPL,26,887,BUY,AVAILABLE,2022-01-30
570,hMJL3ZS4BW@gmail.com,HSBC,94,828,SELL,AVAILABLE,2022-01-11
554,Wks3clh7Vl@gmail.com,DIS,95,897,BUY,PARTIALLY FILLED,2022-01-07
813,KkDM6059JO@gmail.com,WMT,35,970,SELL,PARTIALLY FILLED,2022-01-14
950,fiPyBtcpBv@gmail.com,PYPL,96,610,SELL,AVAILABLE,2022-01-20
348,nMQ4wseIQ2@gmail.com,BAC,14,567,BUY,FULLY FILLED,2022-01-27
863,mKIfw7Gnkt@gmail.com,MSFT,41,724,SELL,AVAILABLE,2022-01-11
643,rpvvsh7ZfD@gmail.com,PEP,99,576,BUY,FULLY FILLED,2022-01-24
649,TWi6j8pp4k@gmail.com,PFE,59,844,BUY,FULLY FILLED,2022-01-03
311,daQxekSDul@gmail.com,PFE,94,814,SELL,AVAILABLE,2022-01-04
505,1BLn3SMtAC@gmail.com,WMT,8,961,BUY,AVAILABLE,2022-01-01
884,8nBQpoj9AW@gmail.com,DIS,61,945,BUY,FULLY FILLED,2022-01-27
17,BD5sLYBc8K@gmail.com,NKE,92,579,BUY,PARTIALLY FILLED,2022-01-10
226,aBkF0ACqOo@gmail.com,AZN,95,634,SELL,AVAILABLE,2022-01-25
113,UPaLO14EKG@gmail.com,TM,65,934,BUY,PARTIALLY FILLED,2022-01-15
703,KkDM6059JO@gmail.com,NKE,64,792,SELL,FULLY FILLED,2022-01-09
556,UrBE1yjEeG@gmail.com,AZN,62,604,SELL,FULLY FILLED,2022-01-28
184,XZoGbQ6dfJ@gmail.com,MA,90,967,SELL,AVAILABLE,2022-01-14
541,uWJ088DPZb@gmail.com,COST,39,674,SELL,PARTIALLY FILLED,2022-01-12
284,SH99wGIn60@gmail.com,UPS,5,684,SELL,PARTIALLY FILLED,2022-01-22
473,84uEZjPdGS@gmail.com,PYPL,86,699,BUY,FULLY FILLED,2022-01-29
216,EswiwASrh0@gmail.com,PFE,95,687,SELL,AVAILABLE,2022-01-22
73,DwY9FsVzdZ@gmail.com,PYPL,50,928,BUY,FULLY FILLED,2022-01-12
263,ExbCknMMq7@gmail.com,TSM,14,825,SELL,AVAILABLE,2022-01-22
176,822MygDIjE@gmail.com,UNH,50,844,BUY,FULLY FILLED,2022-01-25
722,mz41x1kru7@gmail.com,TM,19,946,SELL,FULLY FILLED,2022-01-07
211,DwY9FsVzdZ@gmail.com,PYPL,32,598,BUY,FULLY FILLED,2022-01-19
621,KAQMrGitz0@gmail.com,COST,87,778,SELL,AVAILABLE,2022-01-07
187,7nTBzdHgLE@gmail.com,UPS,79,850,SELL,PARTIALLY FILLED,2022-01-01
397,rLTU19QBDx@gmail.com,UPS,47,665,SELL,AVAILABLE,2022-01-31
177,pCMzBB2mZI@gmail.com,COST,5,560,SELL,FULLY FILLED,2022-01-16
411,k0OxKoaw0e@gmail.com,BAC,8,817,SELL,AVAILABLE,2022-01-30
611,gC23twGzwz@gmail.com,HSBC,17,715,BUY,FULLY FILLED,2022-01-30
140,E3CCJrLQsf@gmail.com,TM,94,598,SELL,AVAILABLE,2022-01-13
129,LV7U4PePVL@gmail.com,BAC,83,678,BUY,FULLY FILLED,2022-01-23
373,lVJegMgaj0@gmail.com,PFE,40,762,BUY,FULLY FILLED,2022-01-21
391,aaLXoEMS7m@gmail.com,NKE,67,618,SELL,FULLY FILLED,2022-01-23
800,BxyzNXdcuh@gmail.com,FB,88,514,BUY,AVAILABLE,2022-01-13
695,t0r3lyNoPf@gmail.com,FB,15,865,BUY,AVAILABLE,2022-01-01
861,0F2yewwuGX@gmail.com,JNJ,49,990,BUY,AVAILABLE,2022-01-05
355,rhpzihM9Q4@gmail.com,MA,57,760,BUY,PARTIALLY FILLED,2022-01-23
269,ASNwZWce0e@gmail.com,PYPL,23,994,BUY,PARTIALLY FILLED,2022-01-22
593,egkScNDieK@gmail.com,BAC,1,926,SELL,AVAILABLE,2022-01-31
969,10sDPbZ6XK@gmail.com,AAPL,4,650,SELL,AVAILABLE,2022-01-21
592,Vxots7ta9L@gmail.com,TSM,50,920,BUY,AVAILABLE,2022-01-25
362,XSdx5BZ9C3@gmail.com,TM,45,530,SELL,FULLY FILLED,2022-01-24
600,0kfIrmlrng@gmail.com,TM,100,750,BUY,FULLY FILLED,2022-01-09
588,3qOsrABlfs@gmail.com,NVDA,3,908,BUY,FULLY FILLED,2022-01-22
815,3NtyFxsajq@gmail.com,TSM,60,805,SELL,FULLY FILLED,2022-01-23
521,llqi6BzLnu@gmail.com,AMZN,70,790,SELL,PARTIALLY FILLED,2022-01-06
975,5K4YBvpZ0n@gmail.com,PYPL,82,781,SELL,PARTIALLY FILLED,2022-01-12
32,anEfXKkc6T@gmail.com,UNH,80,887,BUY,FULLY FILLED,2022-01-15
658,5sHNrWBmtN@gmail.com,DIS,89,810,BUY,FULLY FILLED,2022-01-14
439,dFW4rnMZ2G@gmail.com,PEP,82,573,SELL,FULLY FILLED,2022-01-26
59,PvMeJ6VfVT@gmail.com,AMZN,96,804,SELL,FULLY FILLED,2022-01-17
925,8pmWrJnlJi@gmail.com,WMT,78,682,BUY,PARTIALLY FILLED,2022-01-05
705,wD0iEmp608@gmail.com,UNH,12,515,SELL,PARTIALLY FILLED,2022-01-27
582,uutxOLd2nn@gmail.com,DIS,40,542,SELL,PARTIALLY FILLED,2022-01-27
445,4GlqNbRFS5@gmail.com,NFLX,44,664,SELL,PARTIALLY FILLED,2022-01-12
526,TVGP9PUjMl@gmail.com,PFE,39,997,BUY,AVAILABLE,2022-01-16
700,ZGc9uGkuvb@gmail.com,TSM,49,503,SELL,FULLY FILLED,2022-01-19
626,8AaU5mxDA1@gmail.com,JPM,74,998,BUY,FULLY FILLED,2022-01-17
772,2EFMRH8wll@gmail.com,COST,46,932,BUY,AVAILABLE,2022-01-06
796,pnEuHSwTOA@gmail.com,AMZN,62,638,BUY,PARTIALLY FILLED,2022-01-29
164,gC23twGzwz@gmail.com,WMT,38,562,BUY,PARTIALLY FILLED,2022-01-07
766,29xLcnQsTe@gmail.com,UNH,97,722,BUY,AVAILABLE,2022-01-14
15,aGsIdPNt4E@gmail.com,AAPL,70,943,BUY,AVAILABLE,2022-01-30
970,EungK02XzT@gmail.com,TSLA,29,931,SELL,PARTIALLY FILLED,2022-01-08
56,Y1MeJlN5uY@gmail.com,KO,87,977,SELL,AVAILABLE,2022-01-12
527,Ev2i5jAC3V@gmail.com,WMT,86,825,SELL,AVAILABLE,2022-01-28
546,82s4iCz8TM@gmail.com,AMZN,2,972,SELL,FULLY FILLED,2022-01-18
4,t9EnPGA8yX@gmail.com,NKE,9,846,SELL,PARTIALLY FILLED,2022-01-08
157,3nU7eMWvmp@gmail.com,BAC,100,831,BUY,AVAILABLE,2022-01-10
839,GuBrOjl3dY@gmail.com,NVDA,3,580,BUY,AVAILABLE,2022-01-12
146,PGrwq4kUM2@gmail.com,INTC,24,945,BUY,AVAILABLE,2022-01-16
283,z3sHWdkG38@gmail.com,UNH,55,574,SELL,AVAILABLE,2022-01-03
685,SRK6S57elJ@gmail.com,COST,2,759,BUY,PARTIALLY FILLED,2022-01-20
294,ZxfbfdW9le@gmail.com,MSFT,43,521,SELL,AVAILABLE,2022-01-19
805,u1jSPYJx6o@gmail.com,KO,81,620,BUY,AVAILABLE,2022-01-17
682,sdj1fLFOUa@gmail.com,AZN,42,756,SELL,PARTIALLY FILLED,2022-01-16
457,hgPst8yLsE@gmail.com,TM,24,543,SELL,AVAILABLE,2022-01-25
275,yEExPQpfeQ@gmail.com,ORCL,65,839,BUY,AVAILABLE,2022-01-08
858,fhUkZez3sU@gmail.com,TM,55,986,SELL,PARTIALLY FILLED,2022-01-18
353,Rzt6wH94Mn@gmail.com,AAPL,9,730,BUY,FULLY FILLED,2022-01-29
135,qKRNETSn5f@gmail.com,INTC,58,846,BUY,PARTIALLY FILLED,2022-01-29
320,10sDPbZ6XK@gmail.com,INTC,19,577,SELL,FULLY FILLED,2022-01-11
982,qFVHFpQqGP@gmail.com,ADBE,19,704,BUY,FULLY FILLED,2022-01-11
122,4N3DARWDkc@gmail.com,INTC,28,807,BUY,PARTIALLY FILLED,2022-01-08
552,iqz8IidAPW@gmail.com,AZN,7,998,SELL,FULLY FILLED,2022-01-24
747,DO5MlLuWhQ@gmail.com,TSM,87,939,BUY,PARTIALLY FILLED,2022-01-12
196,BJFA3COznc@gmail.com,GOOG,82,821,BUY,PARTIALLY FILLED,2022-01-21
24,6SbPyhOOd0@gmail.com,HSBC,67,658,SELL,AVAILABLE,2022-01-24
934,vJEj7cCmnG@gmail.com,AZN,79,714,SELL,FULLY FILLED,2022-01-09
316,yITCn8Carr@gmail.com,KO,72,729,SELL,FULLY FILLED,2022-01-02
831,X7WTzMrROp@gmail.com,UPS,42,679,SELL,FULLY FILLED,2022-01-24
28,EungK02XzT@gmail.com,TM,35,547,BUY,PARTIALLY FILLED,2022-01-24
19,blTnfkj1jS@gmail.com,TSLA,31,864,SELL,PARTIALLY FILLED,2022-01-08
712,PdMIOQpYHi@gmail.com,DIS,3,814,SELL,AVAILABLE,2022-01-12
447,9hVeXbuJw6@gmail.com,AAPL,1,516,SELL,FULLY FILLED,2022-01-30
759,AJ3e3admfT@gmail.com,DIS,82,500,BUY,FULLY FILLED,2022-01-24
126,8nBQpoj9AW@gmail.com,INTC,66,960,BUY,PARTIALLY FILLED,2022-01-17
764,9t8rd3pZ1k@gmail.com,AAPL,73,943,BUY,AVAILABLE,2022-01-14
949,DO5MlLuWhQ@gmail.com,HSBC,57,947,SELL,AVAILABLE,2022-01-01
503,YDCnJyXf1p@gmail.com,HSBC,60,882,SELL,PARTIALLY FILLED,2022-01-28
138,t9EnPGA8yX@gmail.com,FB,31,623,SELL,FULLY FILLED,2022-01-09
819,jO2lgt2fJS@gmail.com,FB,23,904,BUY,AVAILABLE,2022-01-04
978,aChLTh1hYJ@gmail.com,AAPL,67,525,BUY,PARTIALLY FILLED,2022-01-08
27,knrBMhM6IA@gmail.com,BABA,91,911,BUY,PARTIALLY FILLED,2022-01-15
156,OqQ04SOPMG@gmail.com,TM,34,646,SELL,PARTIALLY FILLED,2022-01-18
956,Dk9TEYcBXx@gmail.com,GOOG,50,754,SELL,AVAILABLE,2022-01-14
752,GwVNthn4zX@gmail.com,BAC,32,627,SELL,PARTIALLY FILLED,2022-01-03
112,qEwmPN1oUP@gmail.com,NKE,57,645,BUY,FULLY FILLED,2022-01-17
642,JeEg6DSrCC@gmail.com,TM,39,729,BUY,AVAILABLE,2022-01-17
428,xyz9RH1h77@gmail.com,MA,5,826,SELL,FULLY FILLED,2022-01-24
30,wZiI1or23v@gmail.com,GOOG,88,742,BUY,FULLY FILLED,2022-01-09
878,alonso@gmail.com,BABA,28,655,BUY,FULLY FILLED,2022-01-18
945,FhXcqOXztP@gmail.com,AMZN,27,640,BUY,FULLY FILLED,2022-01-15
615,5VIRCNGQqs@gmail.com,ORCL,60,770,BUY,AVAILABLE,2022-01-29
405,CQG2OYcmOn@gmail.com,MSFT,14,890,SELL,PARTIALLY FILLED,2022-01-18
325,2EFMRH8wll@gmail.com,AAPL,82,523,BUY,PARTIALLY FILLED,2022-01-06
931,t8VoBHG0sP@gmail.com,BABA,96,741,SELL,AVAILABLE,2022-01-09
801,NOKpxEvIPV@gmail.com,COST,88,752,SELL,FULLY FILLED,2022-01-02
191,Xd7PlmBTNS@gmail.com,PEP,6,516,BUY,PARTIALLY FILLED,2022-01-03
12,kevZVL3tSu@gmail.com,BABA,42,587,BUY,PARTIALLY FILLED,2022-01-07
410,Ev2i5jAC3V@gmail.com,NKE,23,785,SELL,PARTIALLY FILLED,2022-01-07
120,8vROYgPzGy@gmail.com,PYPL,97,550,BUY,PARTIALLY FILLED,2022-01-11
79,hJgP0EVQ2T@gmail.com,FB,47,932,SELL,PARTIALLY FILLED,2022-01-07
519,EvLbPS0FJB@gmail.com,TSLA,48,907,SELL,FULLY FILLED,2022-01-15
738,lfhxOMzCAv@gmail.com,AAPL,77,716,SELL,AVAILABLE,2022-01-09
596,Zq7AbBj14j@gmail.com,TSLA,32,739,SELL,FULLY FILLED,2022-01-04
707,3Z4FLy7NDE@gmail.com,PFE,67,619,BUY,PARTIALLY FILLED,2022-01-31
753,822MygDIjE@gmail.com,NKE,74,779,SELL,FULLY FILLED,2022-01-07
673,QN8TIYMznf@gmail.com,MA,31,951,BUY,FULLY FILLED,2022-01-31
763,OqQ04SOPMG@gmail.com,DIS,20,894,SELL,AVAILABLE,2022-01-28
811,TxiAA3nrUQ@gmail.com,FB,75,622,SELL,AVAILABLE,2022-01-05
852,X9nXGurCx9@gmail.com,WMT,90,914,BUY,PARTIALLY FILLED,2022-01-23
493,7cJuYusJCY@gmail.com,MSFT,13,798,BUY,PARTIALLY FILLED,2022-01-14
799,QtnDcjUo14@gmail.com,UPS,93,543,BUY,FULLY FILLED,2022-01-18
404,dZDN4lDeEh@gmail.com,WMT,91,995,BUY,AVAILABLE,2022-01-30
981,JG6ifwu94c@gmail.com,AMZN,22,761,SELL,FULLY FILLED,2022-01-18
370,8Xm2CHHogo@gmail.com,GOOG,59,781,SELL,AVAILABLE,2022-01-31
224,h9WPacLWqT@gmail.com,GOOG,79,872,BUY,AVAILABLE,2022-01-28
923,UrBE1yjEeG@gmail.com,NKE,80,574,BUY,PARTIALLY FILLED,2022-01-14
189,27PBpvUkdu@gmail.com,PEP,16,864,SELL,FULLY FILLED,2022-01-10
987,kKIcM83oNt@gmail.com,ORCL,68,993,SELL,AVAILABLE,2022-01-12
661,NomfYjobkb@gmail.com,UNH,31,779,BUY,AVAILABLE,2022-01-05
720,caty24GnpW@gmail.com,TSLA,25,1000,BUY,AVAILABLE,2022-01-09
512,a3GP62XVdp@gmail.com,JPM,62,616,SELL,FULLY FILLED,2022-01-25
984,mz41x1kru7@gmail.com,TM,58,622,BUY,PARTIALLY FILLED,2022-01-08
740,e5Lv8GzhE2@gmail.com,JPM,30,973,BUY,FULLY FILLED,2022-01-16
694,0kfIrmlrng@gmail.com,UNH,75,868,SELL,PARTIALLY FILLED,2022-01-12
232,W7Amh4TkFE@gmail.com,MA,18,505,SELL,FULLY FILLED,2022-01-12
277,48xmOiVXW5@gmail.com,PFE,80,800,SELL,PARTIALLY FILLED,2022-01-27
663,pdEiUn65Dk@gmail.com,BAC,19,832,SELL,FULLY FILLED,2022-01-29
998,ESkrJ9w3d5@gmail.com,TM,24,800,BUY,FULLY FILLED,2022-01-27
647,OAS0QxbLcJ@gmail.com,WMT,37,969,SELL,FULLY FILLED,2022-01-11
963,6U3Pl841Md@gmail.com,MSFT,76,822,BUY,FULLY FILLED,2022-01-05
935,Q9bX21s44Q@gmail.com,WMT,45,503,BUY,PARTIALLY FILLED,2022-01-06
637,kFxw0Zw6Qm@gmail.com,PFE,46,916,SELL,AVAILABLE,2022-01-30
433,TV5tRubFPx@gmail.com,PEP,68,612,SELL,AVAILABLE,2022-01-27
436,fhUkZez3sU@gmail.com,BABA,67,979,SELL,AVAILABLE,2022-01-11
182,lVJegMgaj0@gmail.com,AZN,88,620,SELL,FULLY FILLED,2022-01-14
770,eHZvzjfahb@gmail.com,ADBE,70,615,SELL,AVAILABLE,2022-01-31
841,T9gLSVdEuo@gmail.com,PEP,1,783,SELL,FULLY FILLED,2022-01-26
910,kJT3A3oS36@gmail.com,KO,45,811,SELL,PARTIALLY FILLED,2022-01-22
515,R9T3tLSQO6@gmail.com,MSFT,10,660,BUY,FULLY FILLED,2022-01-08
551,SRtekMCSYu@gmail.com,ADBE,62,654,SELL,AVAILABLE,2022-01-04
567,rocmMAMAuZ@gmail.com,AAPL,29,834,SELL,AVAILABLE,2022-01-03
877,2EFMRH8wll@gmail.com,COST,63,562,BUY,AVAILABLE,2022-01-04
463,CQG2OYcmOn@gmail.com,GOOG,34,560,SELL,AVAILABLE,2022-01-29
677,75eGtpZ5AE@gmail.com,JPM,78,617,SELL,FULLY FILLED,2022-01-31
402,rnkNRpRqvJ@gmail.com,TSLA,99,895,SELL,PARTIALLY FILLED,2022-01-19
199,88hcpRlKxI@gmail.com,PFE,54,981,BUY,PARTIALLY FILLED,2022-01-05
525,PjTvaTgsm1@gmail.com,MSFT,44,903,SELL,FULLY FILLED,2022-01-25
944,8nBQpoj9AW@gmail.com,MSFT,7,617,BUY,AVAILABLE,2022-01-25
412,DaoU37Mrty@gmail.com,MA,85,506,BUY,AVAILABLE,2022-01-18
233,tIsgQMqENl@gmail.com,PFE,55,940,BUY,PARTIALLY FILLED,2022-01-03
881,jC8AgrlpoW@gmail.com,WMT,64,697,BUY,AVAILABLE,2022-01-25
319,QI4MTYaqiM@gmail.com,INTC,45,878,BUY,FULLY FILLED,2022-01-15
165,qKwWPfOqpt@gmail.com,JPM,82,932,BUY,AVAILABLE,2022-01-28
240,bOoYY6BoNz@gmail.com,AAPL,33,615,SELL,PARTIALLY FILLED,2022-01-01
761,k34p5iq1WN@gmail.com,BABA,93,898,BUY,PARTIALLY FILLED,2022-01-02
936,kaLMMSExJ8@gmail.com,AZN,99,514,SELL,FULLY FILLED,2022-01-13
247,LQNc0EFbut@gmail.com,TSM,32,863,BUY,PARTIALLY FILLED,2022-01-13
130,F9KFD7Ybb2@gmail.com,PEP,64,679,BUY,PARTIALLY FILLED,2022-01-12
739,TVGP9PUjMl@gmail.com,ADBE,14,674,BUY,FULLY FILLED,2022-01-27
107,GzZBjikyNu@gmail.com,INTC,84,864,BUY,AVAILABLE,2022-01-31
147,QYBpwGDvQ9@gmail.com,COST,21,876,SELL,PARTIALLY FILLED,2022-01-31
393,6GAGiQBvan@gmail.com,NKE,57,963,SELL,PARTIALLY FILLED,2022-01-12
452,uQcsuG8hLO@gmail.com,KO,56,790,BUY,FULLY FILLED,2022-01-11
429,49JbjUSNGp@gmail.com,WMT,20,580,SELL,PARTIALLY FILLED,2022-01-01
144,qTHPruEIgi@gmail.com,KO,31,532,SELL,PARTIALLY FILLED,2022-01-04
928,ocZ6Pqbqme@gmail.com,UNH,34,627,BUY,PARTIALLY FILLED,2022-01-20
239,1a8SXh0w9D@gmail.com,UNH,84,924,BUY,PARTIALLY FILLED,2022-01-31
285,tkloguOWui@gmail.com,BABA,95,884,BUY,AVAILABLE,2022-01-26
506,rLTU19QBDx@gmail.com,UNH,59,638,SELL,AVAILABLE,2022-01-19
854,URKaQbCMmC@gmail.com,TSM,68,797,BUY,AVAILABLE,2022-01-26
599,tBRkbUzGI6@gmail.com,HSBC,63,620,BUY,FULLY FILLED,2022-01-04
167,4gWDyTReJn@gmail.com,AMZN,22,899,BUY,AVAILABLE,2022-01-14
408,F9ylqzHh10@gmail.com,UPS,10,806,SELL,AVAILABLE,2022-01-15
193,riIHTFAYaA@gmail.com,UPS,52,726,SELL,AVAILABLE,2022-01-12
220,WpJLLWIKzt@gmail.com,PYPL,44,639,SELL,PARTIALLY FILLED,2022-01-12
174,30CN7Mv7e7@gmail.com,PEP,43,692,BUY,AVAILABLE,2022-01-03
517,ZRcZOBQ41Q@gmail.com,JPM,91,717,SELL,FULLY FILLED,2022-01-05
460,qukkDq0ie6@gmail.com,UNH,71,517,SELL,AVAILABLE,2022-01-08
295,09Oa7uFZXt@gmail.com,DIS,49,937,BUY,AVAILABLE,2022-01-19
446,rlPGJToYdJ@gmail.com,BAC,47,726,SELL,PARTIALLY FILLED,2022-01-11
313,uuV3L48BVQ@gmail.com,DIS,69,804,SELL,PARTIALLY FILLED,2022-01-28
674,mGl0of3opD@gmail.com,TSM,34,863,SELL,AVAILABLE,2022-01-06
578,nUdsG1RH9Y@gmail.com,DIS,15,731,BUY,FULLY FILLED,2022-01-30
543,fiPyBtcpBv@gmail.com,JPM,21,806,SELL,FULLY FILLED,2022-01-09
977,4N3DARWDkc@gmail.com,BABA,93,755,BUY,PARTIALLY FILLED,2022-01-23
54,JQ3EJd35yr@gmail.com,BABA,80,645,SELL,AVAILABLE,2022-01-29
443,vWE5TzdVMQ@gmail.com,JPM,24,866,SELL,AVAILABLE,2022-01-16
231,y6GZ31Thjh@gmail.com,AAPL,14,517,SELL,AVAILABLE,2022-01-11
732,JQ3EJd35yr@gmail.com,ORCL,41,913,SELL,FULLY FILLED,2022-01-13
941,lWK2Qt7Drt@gmail.com,PFE,33,722,SELL,AVAILABLE,2022-01-21
537,XlF2XwrTQi@gmail.com,AMZN,22,824,SELL,FULLY FILLED,2022-01-09
395,N3aQO2wG91@gmail.com,KO,99,775,SELL,PARTIALLY FILLED,2022-01-02
952,t9KzfbxPkh@gmail.com,BAC,9,514,BUY,PARTIALLY FILLED,2022-01-20
842,OqQ04SOPMG@gmail.com,NFLX,47,880,SELL,AVAILABLE,2022-01-15
198,JzyJcVjL9H@gmail.com,NKE,1,886,SELL,PARTIALLY FILLED,2022-01-26
93,j1isOYaHej@gmail.com,FB,23,757,SELL,AVAILABLE,2022-01-28
560,AVd6KqIKfQ@gmail.com,INTC,70,669,SELL,AVAILABLE,2022-01-17
229,5DGZq8Hmye@gmail.com,KO,23,647,SELL,FULLY FILLED,2022-01-29
755,VrTp9wuFwC@gmail.com,MA,81,533,BUY,FULLY FILLED,2022-01-14
624,LQNc0EFbut@gmail.com,FB,27,570,BUY,PARTIALLY FILLED,2022-01-24
257,i9zS3VncsH@gmail.com,PYPL,77,707,SELL,AVAILABLE,2022-01-14
980,R22MYiljti@gmail.com,NVDA,85,724,BUY,PARTIALLY FILLED,2022-01-18
470,yAfvFqH90B@gmail.com,COST,2,766,BUY,FULLY FILLED,2022-01-11
833,HgA88weSZs@gmail.com,FB,60,652,SELL,PARTIALLY FILLED,2022-01-04
804,VYhHpOdqT0@gmail.com,MSFT,85,719,SELL,PARTIALLY FILLED,2022-01-08
502,OqQ04SOPMG@gmail.com,COST,51,779,BUY,PARTIALLY FILLED,2022-01-24
5,PNDceSiIZm@gmail.com,AAPL,40,809,BUY,PARTIALLY FILLED,2022-01-30
